Rooftransmittance,Walltransmittance,Parede Interna,RoofAbsortance,WallAbsortance,SGH,DPI,CDH,Consumo
0.95,0.11,par1_ar,0.8,0.8,0.37,10.5,23954,148.4395707
0.95,0.11,par2_la,0.2,0.5,0.29,10.5,23954,138.7663785
0.95,0.11,par2_la,0.2,0.5,0.29,15,23954,176.5547355
0.95,0.11,par2_la,0.2,0.5,0.29,8.7,23954,124.4043087
0.95,0.11,par2_la,0.2,0.5,0.37,15,23954,176.616547
0.95,0.11,par2_la,0.2,0.8,0.29,10.5,23954,139.1810308
0.95,0.11,par2_la,0.2,0.8,0.65,15,23954,179.0314895
0.95,0.11,par2_la,0.5,0.8,0.29,10.5,23954,143.1627063
0.95,0.11,par2_la,0.5,0.8,0.65,10.5,23954,145.1703447
0.95,0.11,par2_la,0.8,0.2,0.29,10.5,23954,145.9509177
0.95,0.11,par2_la,0.8,0.5,0.29,15,23954,184.4813175
0.95,0.11,par2_la,0.8,0.5,0.29,8.7,23954,131.824022
0.95,0.11,par2_la,0.8,0.5,0.37,8.7,23954,131.8911369
0.95,0.11,par2_la,0.8,0.8,0.65,8.7,23954,134.2099518
0.95,0.63,par1_ar,0.2,0.5,0.37,15,23954,174.7984396
0.95,0.63,par1_ar,0.2,0.5,0.65,15,23954,176.6267162
0.95,0.63,par1_ar,0.5,0.2,0.65,15,23954,178.229863
0.95,0.63,par1_ar,0.5,0.5,0.29,8.7,23954,127.0865967
0.95,0.63,par1_ar,0.5,0.8,0.29,15,23954,181.1284755
0.95,0.63,par1_ar,0.5,0.8,0.29,8.7,23954,129.2932209
0.95,0.63,par1_ar,0.5,0.8,0.65,8.7,23954,131.1242224
0.95,0.63,par1_ar,0.8,0.2,0.37,8.7,23954,128.3144127
0.95,0.63,par2_la,0.2,0.5,0.37,8.7,23954,122.6759613
0.95,0.63,par2_la,0.2,0.8,0.29,10.5,23954,138.600691
0.95,0.63,par2_la,0.5,0.5,0.29,10.5,23954,140.1448806
0.95,0.63,par2_la,0.5,0.5,0.65,15,23954,178.9678313
0.95,0.63,par2_la,0.5,0.8,0.29,8.7,23954,128.3867153
0.95,0.63,par2_la,0.8,0.5,0.29,8.7,23954,129.5669482
0.95,0.63,par2_la,0.8,0.5,0.65,8.7,23954,131.3458357
0.95,0.63,par2_la,0.8,0.8,0.29,8.7,23954,131.7552427
0.95,1.8,par1_ar,0.2,0.2,0.37,15,23954,159.8912863
0.95,1.8,par1_ar,0.2,0.5,0.37,15,23954,168.2037152
0.95,1.8,par1_ar,0.2,0.5,0.37,8.7,23954,122.3698212
0.95,1.8,par1_ar,0.5,0.2,0.37,15,23954,163.3850232
0.95,1.8,par1_ar,0.5,0.2,0.65,15,23954,164.8021602
0.95,1.8,par1_ar,0.5,0.2,0.65,8.7,23954,119.110471
0.95,1.8,par1_ar,0.5,0.8,0.37,10.5,23954,145.7402005
0.95,1.8,par1_ar,0.8,0.2,0.37,8.7,23954,120.6763146
0.95,1.8,par1_ar,0.8,0.2,0.65,10.5,23954,134.220266
0.95,1.8,par1_ar,0.8,0.2,0.65,8.7,23954,121.9816058
0.95,1.8,par1_ar,0.8,0.5,0.37,15,23954,174.9401099
0.95,1.8,par1_ar,0.8,0.8,0.65,8.7,23954,137.6104279
0.95,1.8,par2_la,0.8,0.2,0.37,10.5,23954,132.8780642
0.95,1.8,par2_la,0.8,0.2,0.65,10.5,23954,134.2300788
0.95,1.8,par2_la,0.8,0.2,0.65,15,23954,167.2954004
0.95,2.6,par_2.6,0.2,0.2,0.65,15,23954,166.828556
0.95,2.6,par_2.6,0.2,0.5,0.29,15,23954,174.8515387
0.95,2.6,par_2.6,0.2,0.5,0.65,15,23954,176.441975
0.95,2.6,par_2.6,0.2,0.5,0.65,8.7,23954,127.9290035
0.95,2.6,par_2.6,0.2,0.8,0.29,8.7,23954,135.3097565
0.95,2.6,par_2.6,0.5,0.2,0.29,10.5,23954,133.7608022
0.95,2.6,par_2.6,0.5,0.2,0.37,15,23954,168.9538201
0.95,2.6,par_2.6,0.5,0.2,0.65,8.7,23954,122.2571076
0.95,2.6,par_2.6,0.8,0.2,0.29,10.5,23954,136.9821983
0.95,2.6,par_2.6,0.8,0.5,0.65,15,23954,183.5429855
0.95,2.6,par_2.6,0.8,0.5,0.65,8.7,23954,134.4735865
0.95,4.4,par_2.6,0.2,0.2,0.29,8.7,23954,110.1130121
0.95,4.4,par_2.6,0.2,0.2,0.65,15,23954,153.1964556
0.95,4.4,par_2.6,0.2,0.8,0.29,8.7,23954,127.9921241
0.95,4.4,par_2.6,0.2,0.8,0.65,8.7,23954,129.139075
0.95,4.4,par_2.6,0.5,0.2,0.37,15,23954,155.1899379
0.95,4.4,par_2.6,0.5,0.2,0.65,15,23954,156.3795171
0.95,4.4,par_2.6,0.5,0.2,0.65,8.7,23954,113.9133239
0.95,4.4,par_2.6,0.5,0.5,0.65,15,23954,166.2835919
0.95,4.4,par_2.6,0.5,0.8,0.29,8.7,23954,130.8857382
0.95,4.4,par_2.6,0.8,0.2,0.37,15,23954,158.1034017
0.95,4.4,par_2.6,0.8,0.2,0.65,10.5,23954,127.6668171
1.5,0.11,par1_ar,0.5,0.2,0.29,10.5,23954,145.5084174
1.5,0.11,par1_ar,0.8,0.2,0.29,10.5,23954,148.6411262
1.5,0.11,par1_ar,0.8,0.2,0.65,10.5,23954,150.6222291
1.5,0.11,par1_ar,0.8,0.8,0.29,10.5,23954,149.5304613
1.5,0.11,par1_ar,0.8,0.8,0.65,10.5,23954,151.5752204
1.5,0.11,par2_la,0.2,0.2,0.29,15,23954,178.8482714
1.5,0.11,par2_la,0.2,0.2,0.37,15,23954,178.9034156
1.5,0.11,par2_la,0.2,0.8,0.29,10.5,23954,141.537163
1.5,0.11,par2_la,0.2,0.8,0.29,15,23954,179.7443415
1.5,0.11,par2_la,0.2,0.8,0.37,15,23954,179.8094362
1.5,0.11,par2_la,0.5,0.2,0.29,10.5,23954,143.9720298
1.5,0.11,par2_la,0.5,0.5,0.29,10.5,23954,144.4335191
1.5,0.11,par2_la,0.5,0.8,0.29,10.5,23954,144.8565766
1.5,0.11,par2_la,0.5,0.8,0.65,10.5,23954,146.8887022
1.5,0.11,par2_la,0.8,0.5,0.65,8.7,23954,134.6840756
1.5,0.11,par2_la,0.8,0.8,0.29,8.7,23954,133.1251908
1.5,0.11,par2_la,0.8,0.8,0.65,10.5,23954,149.9077285
1.5,0.11,par2_la,0.8,0.8,0.65,8.7,23954,135.1262754
1.5,0.63,par1_ar,0.2,0.5,0.65,15,23954,179.2104625
1.5,0.63,par1_ar,0.2,0.5,0.65,8.7,23954,127.0340867
1.5,0.63,par1_ar,0.2,0.8,0.37,10.5,23954,141.8941975
1.5,0.63,par1_ar,0.5,0.5,0.65,15,23954,182.5654505
1.5,0.63,par1_ar,0.8,0.5,0.65,15,23954,185.5952459
1.5,0.63,par1_ar,0.8,0.8,0.37,10.5,23954,148.14808
1.5,0.63,par2_la,0.2,0.2,0.37,10.5,23954,136.0252068
1.5,0.63,par2_la,0.2,0.5,0.65,15,23954,177.4263146
1.5,0.63,par2_la,0.2,0.8,0.29,10.5,23954,140.5955415
1.5,0.63,par2_la,0.2,0.8,0.37,10.5,23954,140.6602104
1.5,0.63,par2_la,0.2,0.8,0.37,15,23954,177.8879866
1.5,0.63,par2_la,0.5,0.8,0.37,10.5,23954,143.7855246
1.5,0.63,par2_la,0.8,0.5,0.29,8.7,23954,130.1249896
1.5,0.63,par2_la,0.8,0.8,0.65,8.7,23954,134.1774809
1.5,1.8,par1_ar,0.2,0.2,0.65,15,23954,162.9495721
1.5,1.8,par1_ar,0.5,0.2,0.37,15,23954,164.3461949
1.5,1.8,par1_ar,0.5,0.5,0.29,8.7,23954,126.0427985
1.5,1.8,par1_ar,0.5,0.5,0.37,15,23954,172.7687549
1.5,1.8,par1_ar,0.5,0.5,0.65,10.5,23954,139.9684649
1.5,1.8,par1_ar,0.5,0.5,0.65,15,23954,174.2426022
1.5,1.8,par1_ar,0.5,0.8,0.29,10.5,23954,146.5766131
1.5,1.8,par1_ar,0.5,0.8,0.65,15,23954,182.5759445
1.5,1.8,par1_ar,0.8,0.2,0.37,8.7,23954,120.5943539
1.5,1.8,par1_ar,0.8,0.5,0.29,8.7,23954,128.4068068
1.5,1.8,par1_ar,0.8,0.5,0.65,15,23954,176.9122709
1.5,1.8,par2_la,0.2,0.2,0.29,15,23954,160.8503823
1.5,1.8,par2_la,0.2,0.2,0.37,15,23954,160.8737812
1.5,1.8,par2_la,0.2,0.8,0.29,15,23954,177.2359477
1.5,1.8,par2_la,0.2,0.8,0.37,15,23954,177.2893493
1.5,1.8,par2_la,0.8,0.2,0.29,8.7,23954,120.7995479
1.5,1.8,par2_la,0.8,0.2,0.37,8.7,23954,120.8299325
1.5,1.8,par2_la,0.8,0.5,0.37,8.7,23954,128.4504005
1.5,2.6,par_2.6,0.2,0.2,0.29,10.5,23954,131.7828642
1.5,2.6,par_2.6,0.2,0.2,0.29,8.7,23954,118.7495184
1.5,2.6,par_2.6,0.2,0.2,0.37,15,23954,167.2065201
1.5,2.6,par_2.6,0.2,0.2,0.65,10.5,23954,133.2783363
1.5,2.6,par_2.6,0.2,0.2,0.65,15,23954,168.6787691
1.5,2.6,par_2.6,0.2,0.5,0.65,10.5,23954,142.6188124
1.5,2.6,par_2.6,0.2,0.5,0.65,15,23954,178.4407957
1.5,2.6,par_2.6,0.2,0.5,0.65,8.7,23954,129.3726186
1.5,2.6,par_2.6,0.2,0.8,0.29,10.5,23954,150.3227481
1.5,2.6,par_2.6,0.2,0.8,0.37,10.5,23954,150.3612243
1.5,2.6,par_2.6,0.2,0.8,0.37,15,23954,186.3384984
1.5,2.6,par_2.6,0.2,0.8,0.65,8.7,23954,138.4440231
1.5,2.6,par_2.6,0.5,0.2,0.29,10.5,23954,134.6549428
1.5,2.6,par_2.6,0.5,0.2,0.29,15,23954,170.2016768
1.5,2.6,par_2.6,0.5,0.2,0.65,15,23954,171.702507
1.5,2.6,par_2.6,0.5,0.2,0.65,8.7,23954,122.9904879
1.5,2.6,par_2.6,0.5,0.8,0.29,10.5,23954,153.2737457
1.5,2.6,par_2.6,0.5,0.8,0.29,8.7,23954,139.7342387
1.5,2.6,par_2.6,0.5,0.8,0.65,10.5,23954,154.8734741
1.5,2.6,par_2.6,0.5,0.8,0.65,8.7,23954,141.3102394
1.5,2.6,par_2.6,0.8,0.2,0.29,10.5,23954,137.2804914
1.5,2.6,par_2.6,0.8,0.5,0.37,8.7,23954,133.2442418
1.5,2.6,par_2.6,0.8,0.5,0.65,15,23954,184.2067514
1.5,2.6,par_2.6,0.8,0.5,0.65,8.7,23954,134.7819311
1.5,2.6,par_2.6,0.8,0.8,0.65,10.5,23954,157.5563605
1.5,2.6,par_2.6,0.8,0.8,0.65,8.7,23954,143.9320503
1.5,4.4,par_2.6,0.2,0.2,0.37,15,23954,153.2104744
1.5,4.4,par_2.6,0.2,0.2,0.37,8.7,23954,110.7330006
1.5,4.4,par_2.6,0.5,0.5,0.29,10.5,23954,133.4117126
1.5,4.4,par_2.6,0.5,0.5,0.29,8.7,23954,121.8248687
1.5,4.4,par_2.6,0.5,0.8,0.29,8.7,23954,131.2334912
1.5,4.4,par_2.6,0.8,0.2,0.37,15,23954,158.1785272
1.5,4.4,par_2.6,0.8,0.2,0.37,8.7,23954,115.0997005
2,0.11,par1_ar,0.2,0.5,0.29,15,23954,167.1545377
2,0.11,par1_ar,0.2,0.5,0.65,15,23954,169.0818156
2,0.11,par2_la,0.2,0.5,0.65,10.5,23954,132.875559
2,0.11,par2_la,0.2,0.5,0.65,15,23954,168.310725
2,0.11,par2_la,0.2,0.8,0.29,10.5,23954,131.4045979
2,0.11,par2_la,0.5,0.5,0.29,10.5,23954,137.9047022
2,0.11,par2_la,0.5,0.8,0.29,10.5,23954,138.2957935
2,0.63,par1_ar,0.2,0.2,0.37,8.7,23954,114.968696
2,0.63,par1_ar,0.2,0.8,0.29,10.5,23954,132.0520107
2,0.63,par1_ar,0.2,0.8,0.29,8.7,23954,119.0904044
2,0.63,par1_ar,0.2,0.8,0.37,10.5,23954,132.1171375
2,0.63,par1_ar,0.2,0.8,0.37,8.7,23954,119.1574732
2,0.63,par1_ar,0.5,0.2,0.29,15,23954,170.0104531
2,0.63,par1_ar,0.5,0.2,0.29,8.7,23954,121.4164811
2,0.63,par1_ar,0.5,0.5,0.65,15,23954,174.0862459
2,0.63,par1_ar,0.5,0.8,0.29,8.7,23954,125.687895
2,0.63,par1_ar,0.5,0.8,0.37,10.5,23954,139.0438259
2,0.63,par1_ar,0.8,0.5,0.37,10.5,23954,143.6366959
2,0.63,par1_ar,0.8,0.8,0.29,10.5,23954,145.7316207
2,0.63,par1_ar,0.8,0.8,0.29,8.7,23954,132.21626
2,0.63,par1_ar,0.8,0.8,0.37,10.5,23954,145.7766567
2,0.63,par1_ar,0.8,0.8,0.37,15,23954,181.6578712
2,0.63,par1_ar,0.8,0.8,0.37,8.7,23954,132.2631849
2,0.63,par1_ar,0.8,0.8,0.65,10.5,23954,147.4582633
2,0.63,par2_la,0.2,0.2,0.29,8.7,23954,115.2059766
2,0.63,par2_la,0.2,0.2,0.37,8.7,23954,115.2488497
2,0.63,par2_la,0.2,0.5,0.29,10.5,23954,129.9826802
2,0.63,par2_la,0.2,0.5,0.65,10.5,23954,131.6341289
2,0.63,par2_la,0.2,0.8,0.37,10.5,23954,132.0593226
2,0.63,par2_la,0.5,0.2,0.37,8.7,23954,121.4045043
2,0.63,par2_la,0.5,0.5,0.29,10.5,23954,136.5270749
2,0.63,par2_la,0.5,0.5,0.29,15,23954,171.4803587
2,0.63,par2_la,0.5,0.5,0.65,15,23954,173.2218417
2,0.63,par2_la,0.5,0.5,0.65,8.7,23954,125.1365794
2,0.63,par2_la,0.5,0.8,0.29,10.5,23954,138.61843
2,0.63,par2_la,0.5,0.8,0.65,15,23954,175.4014555
2,0.63,par2_la,0.8,0.5,0.29,15,23954,178.3629819
2,1.8,par1_ar,0.2,0.2,0.37,10.5,23954,122.9148761
2,1.8,par1_ar,0.2,0.2,0.65,8.7,23954,113.2229217
2,1.8,par1_ar,0.5,0.5,0.65,15,23954,169.6341446
2,1.8,par1_ar,0.5,0.8,0.37,15,23954,176.1396734
2,1.8,par1_ar,0.5,0.8,0.37,8.7,23954,132.0413174
2,1.8,par1_ar,0.8,0.2,0.29,8.7,23954,122.9000877
2,1.8,par1_ar,0.8,0.5,0.29,8.7,23954,130.3199347
2,1.8,par1_ar,0.8,0.5,0.37,8.7,23954,130.3051354
2,1.8,par1_ar,0.8,0.8,0.37,10.5,23954,149.6507167
2,1.8,par2_la,0.2,0.8,0.37,8.7,23954,127.3483481
2,1.8,par2_la,0.5,0.2,0.37,8.7,23954,118.5098054
2,1.8,par2_la,0.5,0.8,0.37,8.7,23954,132.7906257
2,1.8,par2_la,0.5,0.8,0.65,8.7,23954,134.0851779
2,1.8,par2_la,0.8,0.2,0.37,15,23954,166.4983807
2,1.8,par2_la,0.8,0.2,0.37,8.7,23954,123.7467512
2,1.8,par2_la,0.8,0.2,0.65,10.5,23954,136.2335568
2,1.8,par2_la,0.8,0.5,0.29,8.7,23954,130.9289815
2,2.6,par_2.6,0.2,0.2,0.29,15,23954,158.0169803
2,2.6,par_2.6,0.2,0.2,0.37,10.5,23954,125.4469904
2,2.6,par_2.6,0.2,0.2,0.37,15,23954,158.0714135
2,2.6,par_2.6,0.2,0.5,0.29,10.5,23954,134.0505061
2,2.6,par_2.6,0.2,0.5,0.29,15,23954,167.0297727
2,2.6,par_2.6,0.2,0.5,0.65,10.5,23954,135.4495998
2,2.6,par_2.6,0.2,0.5,0.65,15,23954,168.5888782
2,2.6,par_2.6,0.2,0.8,0.37,10.5,23954,142.6087904
2,2.6,par_2.6,0.2,0.8,0.65,10.5,23954,144.1100629
2,2.6,par_2.6,0.5,0.2,0.29,10.5,23954,131.5740542
2,2.6,par_2.6,0.5,0.2,0.29,15,23954,164.7971699
2,2.6,par_2.6,0.5,0.2,0.37,10.5,23954,131.5901237
2,2.6,par_2.6,0.5,0.2,0.37,15,23954,164.8222212
2,2.6,par_2.6,0.5,0.5,0.65,10.5,23954,141.6941132
2,2.6,par_2.6,0.5,0.8,0.29,15,23954,182.9508783
2,4.4,par_2.6,0.2,0.2,0.29,8.7,23954,108.6108636
2,4.4,par_2.6,0.2,0.2,0.37,8.7,23954,108.634809
2,4.4,par_2.6,0.2,0.5,0.29,10.5,23954,127.0517955
2,4.4,par_2.6,0.2,0.5,0.65,10.5,23954,128.1633651
2,4.4,par_2.6,0.2,0.5,0.65,15,23954,157.9945055
2,4.4,par_2.6,0.5,0.2,0.29,8.7,23954,113.5379189
2,4.4,par_2.6,0.5,0.2,0.37,8.7,23954,113.5557757
2,4.4,par_2.6,0.8,0.2,0.29,15,23954,159.211845
2,4.4,par_2.6,0.8,0.2,0.37,10.5,23954,129.0782698
2,4.4,par_2.6,0.8,0.2,0.37,15,23954,159.2150782
2,4.4,par_2.6,0.8,0.2,0.65,15,23954,160.3304786
2,4.4,par_2.6,0.8,0.5,0.65,10.5,23954,138.9757803
2,4.4,par_2.6,0.8,0.8,0.29,15,23954,178.5541322
2,4.4,par_2.6,0.8,0.8,0.37,15,23954,178.5353825
0.33,0.11,par1_ar,0.2,0.8,0.65,15,31412,236.5617658
0.33,0.11,par1_ar,0.5,0.8,0.65,10.5,31412,193.3700475
0.33,0.11,par1_ar,0.8,0.8,0.65,10.5,31412,195.0509261
0.33,0.11,par2_la,0.2,0.8,0.65,10.5,31412,189.0497604
0.33,0.11,par2_la,0.2,0.8,0.65,15,31412,233.5130321
0.33,0.11,par2_la,0.5,0.8,0.65,15,31412,235.6657119
0.33,0.11,par2_la,0.8,0.2,0.29,10.5,31412,188.8580037
0.33,0.63,par1_ar,0.2,0.2,0.37,8.7,31412,164.7744915
0.33,0.63,par1_ar,0.2,0.5,0.37,8.7,31412,167.9496566
0.33,0.63,par1_ar,0.8,0.2,0.37,15,31412,230.0859319
0.33,0.63,par1_ar,0.8,0.2,0.37,8.7,31412,168.4328603
0.33,0.63,par1_ar,0.8,0.5,0.37,8.7,31412,170.957699
0.33,0.63,par1_ar,0.8,0.8,0.29,10.5,31412,191.0030167
0.33,0.63,par1_ar,0.8,0.8,0.65,15,31412,237.9473479
0.33,0.63,par2_la,0.2,0.2,0.37,8.7,31412,162.3793084
0.33,0.63,par2_la,0.2,0.5,0.29,15,31412,226.8488175
0.33,0.63,par2_la,0.2,0.5,0.37,15,31412,226.9464234
0.33,0.63,par2_la,0.2,0.5,0.37,8.7,31412,165.5597719
0.33,0.63,par2_la,0.2,0.5,0.65,8.7,31412,167.4681634
0.33,0.63,par2_la,0.5,0.5,0.37,8.7,31412,167.2197309
0.33,0.63,par2_la,0.8,0.5,0.29,10.5,31412,185.7070027
0.33,0.63,par2_la,0.8,0.5,0.29,15,31412,229.7561765
0.33,0.63,par2_la,0.8,0.5,0.65,15,31412,232.1433195
0.33,0.63,par2_la,0.8,0.8,0.29,15,31412,232.7404908
0.33,0.63,par2_la,0.8,0.8,0.65,10.5,31412,191.1290614
0.33,0.63,par2_la,0.8,0.8,0.65,15,31412,235.1661065
0.33,1.8,par1_ar,0.2,0.2,0.37,8.7,31412,151.8853593
0.33,1.8,par1_ar,0.2,0.2,0.65,8.7,31412,153.8793478
0.33,1.8,par1_ar,0.2,0.5,0.37,15,31412,220.781814
0.33,1.8,par1_ar,0.2,0.8,0.37,15,31412,230.4077388
0.33,1.8,par1_ar,0.2,0.8,0.65,8.7,31412,173.6737617
0.33,1.8,par1_ar,0.5,0.2,0.37,15,31412,212.4924796
0.33,1.8,par1_ar,0.5,0.2,0.65,8.7,31412,155.3664052
0.33,1.8,par1_ar,0.5,0.5,0.29,10.5,31412,179.7308302
0.33,1.8,par1_ar,0.5,0.8,0.29,10.5,31412,189.8593846
0.33,1.8,par1_ar,0.5,0.8,0.29,8.7,31412,173.2932277
0.33,1.8,par1_ar,0.5,0.8,0.37,10.5,31412,189.8961643
0.33,1.8,par1_ar,0.5,0.8,0.37,15,31412,231.9890776
0.33,1.8,par1_ar,0.8,0.2,0.37,8.7,31412,154.6441863
0.33,1.8,par2_la,0.2,0.2,0.65,8.7,31412,152.285029
0.33,1.8,par2_la,0.5,0.8,0.37,8.7,31412,171.3881503
0.33,2.6,par_2.6,0.2,0.2,0.37,10.5,31412,174.0862784
0.33,2.6,par_2.6,0.2,0.2,0.65,8.7,31412,159.0055773
0.33,2.6,par_2.6,0.2,0.5,0.37,15,31412,228.1558492
0.33,2.6,par_2.6,0.2,0.8,0.37,15,31412,238.8836114
0.33,2.6,par_2.6,0.2,0.8,0.37,8.7,31412,178.988017
0.33,2.6,par_2.6,0.2,0.8,0.65,15,31412,241.2770812
0.33,2.6,par_2.6,0.5,0.2,0.29,8.7,31412,158.8151313
0.33,2.6,par_2.6,0.5,0.2,0.65,8.7,31412,160.8007745
0.33,2.6,par_2.6,0.5,0.5,0.65,10.5,31412,188.4192236
0.33,2.6,par_2.6,0.5,0.5,0.65,8.7,31412,171.3032144
0.33,2.6,par_2.6,0.5,0.8,0.37,15,31412,240.8209256
0.33,2.6,par_2.6,0.5,0.8,0.65,8.7,31412,182.1674506
0.33,2.6,par_2.6,0.8,0.2,0.29,10.5,31412,177.0302136
0.33,2.6,par_2.6,0.8,0.2,0.65,10.5,31412,179.0268409
0.33,2.6,par_2.6,0.8,0.5,0.65,8.7,31412,172.7977044
0.33,2.6,par_2.6,0.8,0.8,0.29,10.5,31412,198.5998263
0.33,2.6,par_2.6,0.8,0.8,0.37,15,31412,242.2734145
0.33,4.4,par_2.6,0.2,0.2,0.37,15,31412,199.8132504
0.33,4.4,par_2.6,0.2,0.2,0.37,8.7,31412,141.8448578
0.33,4.4,par_2.6,0.2,0.5,0.37,8.7,31412,153.5101603
0.33,4.4,par_2.6,0.2,0.5,0.65,10.5,31412,171.2339213
0.33,4.4,par_2.6,0.2,0.8,0.29,8.7,31412,165.4835493
0.33,4.4,par_2.6,0.5,0.2,0.65,15,31412,202.7113543
0.33,4.4,par_2.6,0.5,0.2,0.65,8.7,31412,144.8554595
0.33,4.4,par_2.6,0.5,0.5,0.29,8.7,31412,154.8481883
0.33,4.4,par_2.6,0.5,0.5,0.65,10.5,31412,172.7853171
0.33,4.4,par_2.6,0.5,0.5,0.65,8.7,31412,156.4683139
0.33,4.4,par_2.6,0.5,0.8,0.29,10.5,31412,183.0632404
0.33,4.4,par_2.6,0.8,0.2,0.29,15,31412,202.3754598
0.33,4.4,par_2.6,0.8,0.2,0.37,15,31412,202.3863556
0.33,4.4,par_2.6,0.8,0.2,0.37,8.7,31412,144.618058
0.33,4.4,par_2.6,0.8,0.5,0.29,15,31412,214.4415539
0.33,4.4,par_2.6,0.8,0.8,0.29,10.5,31412,184.5534479
0.33,4.4,par_2.6,0.8,0.8,0.29,15,31412,226.6414768
0.33,4.4,par_2.6,0.8,0.8,0.37,15,31412,226.4025807
0.33,4.4,par_2.6,0.8,0.8,0.65,10.5,31412,186.0053189
0.33,4.4,par_2.6,0.8,0.8,0.65,15,31412,228.2823697
0.95,0.11,par1_ar,0.2,0.5,0.29,15,31412,223.265115
0.95,0.11,par1_ar,0.2,0.5,0.37,8.7,31412,162.0627228
0.95,0.11,par1_ar,0.2,0.5,0.65,15,31412,225.7319736
0.95,0.11,par1_ar,0.2,0.8,0.65,10.5,31412,182.0705419
0.95,0.11,par1_ar,0.5,0.2,0.29,10.5,31412,183.4155348
0.95,0.11,par1_ar,0.5,0.2,0.37,10.5,31412,183.5169668
0.95,0.11,par1_ar,0.5,0.8,0.37,10.5,31412,184.1887884
0.95,0.11,par1_ar,0.5,0.8,0.37,8.7,31412,166.7155912
0.95,0.11,par1_ar,0.5,0.8,0.65,10.5,31412,186.9233115
0.95,0.11,par1_ar,0.5,0.8,0.65,15,31412,230.744082
0.95,0.11,par1_ar,0.8,0.2,0.65,8.7,31412,172.2211382
0.95,0.11,par1_ar,0.8,0.5,0.29,8.7,31412,170.3317007
0.95,0.11,par1_ar,0.8,0.5,0.37,15,31412,232.4158683
0.95,0.11,par1_ar,0.8,0.5,0.37,8.7,31412,170.7813806
0.95,0.11,par1_ar,0.8,0.8,0.37,10.5,31412,188.4044038
0.95,0.11,par2_la,0.2,0.5,0.29,10.5,31412,177.0794884
0.95,0.11,par2_la,0.2,0.5,0.29,15,31412,220.7598882
0.95,0.11,par2_la,0.2,0.5,0.29,8.7,31412,159.394711
0.95,0.11,par2_la,0.2,0.5,0.37,15,31412,220.8675557
0.95,0.11,par2_la,0.2,0.8,0.29,10.5,31412,177.2180694
0.95,0.11,par2_la,0.2,0.8,0.65,15,31412,223.7229111
0.95,0.11,par2_la,0.5,0.8,0.29,10.5,31412,181.6093047
0.95,0.11,par2_la,0.5,0.8,0.65,10.5,31412,184.4437615
0.95,0.11,par2_la,0.8,0.2,0.29,10.5,31412,184.6849063
0.95,0.11,par2_la,0.8,0.5,0.29,15,31412,229.2517853
0.95,0.11,par2_la,0.8,0.5,0.29,8.7,31412,168.058083
0.95,0.11,par2_la,0.8,0.5,0.37,8.7,31412,168.2860309
0.95,0.11,par2_la,0.8,0.8,0.65,8.7,31412,170.7930156
0.95,0.63,par1_ar,0.2,0.5,0.37,15,31412,220.7418418
0.95,0.63,par1_ar,0.2,0.5,0.65,15,31412,222.6470702
0.95,0.63,par1_ar,0.5,0.2,0.65,15,31412,224.1907253
0.95,0.63,par1_ar,0.5,0.5,0.29,8.7,31412,164.0139435
0.95,0.63,par1_ar,0.5,0.8,0.29,15,31412,227.6260444
0.95,0.63,par1_ar,0.5,0.8,0.29,8.7,31412,166.3012013
0.95,0.63,par1_ar,0.5,0.8,0.65,8.7,31412,168.6098436
0.95,0.63,par1_ar,0.8,0.2,0.37,8.7,31412,165.0840102
0.95,0.63,par2_la,0.2,0.5,0.37,8.7,31412,157.4059879
0.95,0.63,par2_la,0.2,0.8,0.29,10.5,31412,177.0063579
0.95,0.63,par2_la,0.5,0.5,0.29,10.5,31412,178.9513883
0.95,0.63,par2_la,0.5,0.5,0.65,15,31412,224.8380435
0.95,0.63,par2_la,0.5,0.8,0.29,8.7,31412,164.4100014
0.95,0.63,par2_la,0.8,0.5,0.29,8.7,31412,165.7284758
0.95,0.63,par2_la,0.8,0.5,0.65,8.7,31412,167.6927179
0.95,0.63,par2_la,0.8,0.8,0.29,8.7,31412,168.3403272
0.95,1.8,par1_ar,0.2,0.2,0.37,15,31412,204.7544463
0.95,1.8,par1_ar,0.2,0.5,0.37,15,31412,214.5180252
0.95,1.8,par1_ar,0.2,0.5,0.37,8.7,31412,156.4674155
0.95,1.8,par1_ar,0.5,0.2,0.37,15,31412,208.8144479
0.95,1.8,par1_ar,0.5,0.2,0.65,15,31412,210.6381999
0.95,1.8,par1_ar,0.5,0.2,0.65,8.7,31412,152.3208049
0.95,1.8,par1_ar,0.5,0.8,0.37,10.5,31412,186.1892126
0.95,1.8,par1_ar,0.8,0.2,0.37,8.7,31412,154.0549899
0.95,1.8,par1_ar,0.8,0.2,0.65,10.5,31412,172.1683593
0.95,1.8,par1_ar,0.8,0.2,0.65,8.7,31412,155.8082828
0.95,1.8,par1_ar,0.8,0.5,0.37,15,31412,222.2302668
0.95,1.8,par1_ar,0.8,0.8,0.65,8.7,31412,175.208158
0.95,1.8,par2_la,0.8,0.2,0.37,10.5,31412,168.9203149
0.95,1.8,par2_la,0.8,0.2,0.65,10.5,31412,170.508862
0.95,1.8,par2_la,0.8,0.2,0.65,15,31412,212.2978929
0.95,2.6,par_2.6,0.2,0.2,0.65,15,31412,212.7882883
0.95,2.6,par_2.6,0.2,0.5,0.29,15,31412,221.2271425
